Player.NHL,Mid.Age,Season,Season.N,Position,Position.N,Team,GP,Total.TOI,EV.TOI,G,A1,A2,Points,Tango,ixG,FO.Diff,iPENT,iPEND,RelCF60,RelCA60,RelCDiff,Total.GS
ALEX.PIETRANGELO,22,20112012,5,D,2,STL,81,1994.17,1369.56,12,21,18,51,448,12.19,0,12,8,5.77,-1.39,7.16,71.9
ALEX.PIETRANGELO,23,20122013,6,D,2,STL,47,1173.19,820.87,5,10,9,24,216,5.71,0,5,9,3.84,4.19,-0.35,31.99
ALEX.PIETRANGELO,24,20132014,7,D,2,STL,81,2044.4,1404.24,8,24,19,51,413,9.86,0,11,8,9.75,2.44,7.31,71.68
ALEX.PIETRANGELO,25,20142015,8,D,2,STL,81,2051.14,1464.83,7,16,23,46,358,11.52,0,12,13,-1.27,4.91,-6.18,53.82
ALEX.PIETRANGELO,26,20152016,9,D,2,STL,73,1912.37,1371.11,7,19,11,37,312,9.25,0,9,15,2.78,6.29,-3.51,51.69
ALEX.PIETRANGELO,27,20162017,10,D,2,STL,80,2012.69,1467.58,14,17,17,48,321,8.75,-1,12,6,4.64,4.34,0.3,57.22
ALEX.PLANTE,20,20092010,3,D,2,EDM,4,54.41,53.16,0,0,1,1,8,0.16,0,1,1,-0.66,-9.87,9.21,0.09
ALEX.PLANTE,21,20102011,4,D,2,EDM,3,45.17,40.74,0,0,0,0,6,0.07,0,4,1,15.56,-1.22,16.78,0.33
ALEX.PLANTE,22,20112012,5,D,2,EDM,3,31.86,29.71,0,1,0,1,1,0,0,1,0,7.47,-0.32,7.79,0.84
ALEX.SEMIN,23,20072008,1,L,1,WSH,63,1048.65,733.06,26,10,6,42,332,20.87,-3,26,21,0.85,1.43,-0.58,50.81
ALEX.SEMIN,24,20082009,2,L,1,WSH,62,1183.59,786.06,34,32,13,79,401,22.97,0,33,26,4.91,-0.83,5.74,86.71
ALEX.SEMIN,25,20092010,3,L,1,WSH,73,1387.81,998.49,40,26,18,84,499,26.62,-4,34,30,9.17,4.95,4.22,95.34
ALEX.SEMIN,26,20102011,4,L,1,WSH,65,1157.06,839.85,28,17,9,54,410,19.96,-4,28,15,6.77,-3.21,9.98,61.4
ALEX.SEMIN,27,20112012,5,L,1,WSH,77,1287.72,1037.01,21,22,11,54,373,16.96,-9,25,16,8.78,-0.28,9.06,55.52
ALEX.SEMIN,29,20122013,6,L,1,CAR,44,915.86,682.15,13,20,11,44,310,13.73,-11,17,9,4.39,8.32,-3.93,42.8
ALEX.SEMIN,29,20132014,7,L,1,CAR,65,1285.29,957.88,22,13,7,42,464,20.62,-8,21,20,12.55,-2.99,15.54,56.29
ALEX.SEMIN,30,20142015,8,L,1,CAR,57,905.79,778.37,6,7,6,19,201,9.26,-3,14,16,0.17,-5.85,6.02,26.42
ALEX.SEMIN,31,20152016,9,L,1,MTL,15,183.28,148.81,1,1,2,4,40,1.54,1,6,1,10.79,0.62,10.17,5.83
ALEX.STEEN,23,20072008,1,C,1,TOR,76,1373.2,942.59,15,16,11,42,305,13.62,-61,15,22,0.45,3.37,-2.92,44.26
ALEX.STEEN,24,20082009,2,C,1,STL/TOR,80,1307.64,933.01,8,13,7,28,250,11.51,-25,14,14,0.56,3.4,-2.84,28.09
ALEX.STEEN,25,20092010,3,C,1,STL,68,1100.78,788.56,24,12,11,47,312,13.79,-13,15,16,-4.57,-0.77,-3.8,50.47
ALEX.STEEN,26,20102011,4,C,1,STL,72,1403.91,1028.94,20,17,14,51,437,21.65,-24,13,24,7.36,-7.07,14.43,65.65
ALEX.STEEN,27,20112012,5,C,1,STL,43,820.62,584.58,15,8,5,28,263,12.6,10,14,15,14.56,-6.59,21.15,46.69
ALEX.STEEN,29,20122013,6,C,1,STL,40,758.46,539.57,8,10,9,27,232,11.75,-16,7,6,10.17,4.23,5.94,34.17
ALEX.STEEN,29,20132014,7,C,1,STL,68,1373.06,923.81,33,16,13,62,410,20.63,-11,22,29,10.26,-1.44,11.7,75.89
ALEX.STEEN,30,20142015,8,C,1,STL,74,1476.04,1011.51,24,29,11,64,391,20.87,3,13,22,6.54,3.35,3.19,72.78
ALEX.STEEN,31,20152016,9,C,1,STL,67,1359.74,941.04,17,20,15,52,275,14.48,-39,23,14,1.57,4.4,-2.83,49.37
ALEX.STEEN,32,20162017,10,C,1,STL,76,1462.55,1020.83,16,20,15,51,212,12.62,-45,19,16,-5.66,1.06,-6.72,43.21
ALEX.SULZER,24,20082009,2,D,2,NSH,2,13.12,13.04,0,0,0,0,0,0,0,0,0,-9.14,0.88,-10.02,0.18
ALEX.SULZER,25,20092010,3,D,2,NSH,20,266.93,244.6,0,2,0,2,37,0.41,0,2,4,1.22,3.82,-2.6,5.01
ALEX.SULZER,26,20102011,4,D,2,FLA/NSH,40,701.21,568.19,1,3,1,5,84,1.76,1,7,6,2.59,1.36,1.23,8.09
ALEX.SULZER,27,20112012,5,D,2,BUF/VAN,27,481.74,437.29,3,3,3,9,76,1.92,0,4,3,5.07,0.52,4.55,14.2
ALEX.SULZER,28,20122013,6,D,2,BUF,17,281.14,243.17,3,0,1,4,28,0.7,0,5,3,12.01,-6.51,18.52,4.83
ALEX.SULZER,29,20132014,7,D,2,BUF,25,452.33,368.69,0,1,1,2,49,1.01,0,4,1,-1.31,7.6,-8.91,-3.02
ALEX.TANGUAY,28,20072008,1,L,1,CGY,78,1462.42,1023.18,18,31,9,58,189,13.6,-6,25,15,4.16,2.96,1.2,55.78
ALEX.TANGUAY,29,20082009,2,L,1,MTL,50,798.52,554.47,16,16,9,41,126,11.58,-3,17,21,-0.6,6.91,-7.51,32.34
ALEX.TANGUAY,30,20092010,3,L,1,T.B,80,1258.61,979.11,10,14,13,37,165,10.73,-3,16,7,6.22,0.83,5.39,29.3
ALEX.TANGUAY,31,20102011,4,L,1,CGY,79,1550.29,1087.62,22,33,14,69,182,14.7,-23,12,18,-3.96,2.2,-6.16,59.87
ALEX.TANGUAY,32,20112012,5,L,1,CGY,64,1209.78,851.19,13,25,11,49,147,11.1,-17,14,13,-2.17,5.46,-7.63,35.88
ALEX.TANGUAY,33,20122013,6,L,1,CGY,40,772.21,563.81,11,10,6,27,73,6.74,-37,11,4,-3.11,2.14,-5.25,15.98
ALEX.TANGUAY,34,20132014,7,L,1,COL,16,274,206.32,4,1,6,11,34,2.28,-1,2,2,-4.02,-7.8,3.78,10.39
ALEX.TANGUAY,35,20142015,8,L,1,COL,80,1448.28,1059.87,22,19,14,55,147,12.05,-4,19,6,1.67,3.3,-1.63,29.22
ALEX.TANGUAY,36,20152016,9,L,1,ARI/COL,70,1101.86,860.01,8,16,11,35,116,7.63,1,17,10,6.92,3.16,3.76,23.01
ALEX.TUCH,20,20162017,10,R,1,MIN,6,64.21,64.13,0,0,0,0,15,0.91,0,0,0,9.85,-4.09,13.94,0.88
ALEX.WENNBERG,20,20142015,8,C,1,CBJ,68,1059.3,790.43,4,9,7,20,140,8.18,-98,11,18,-2.84,-3.47,0.63,15.48
ALEX.WENNBERG,21,20152016,9,C,1,CBJ,69,1090.1,827.02,8,23,9,40,162,13.92,-122,1,17,3.15,0.02,3.13,36.48
ALEX.WENNBERG,22,20162017,10,C,1,CBJ,80,1468.78,1098.22,13,26,20,59,173,10.72,-67,9,16,-1.97,-3.58,1.61,55.29
ALEXANDER.NIKULIN,22,20072008,1,C,1,OTT,2,9.86,9.19,0,0,0,0,0,0,1,0,0,-49.03,-10.89,-38.14,-0.51
ALEXANDER.NIKULIN,23,20082009,2,C,1,ARI,1,5.58,5.56,0,0,0,0,2,0.03,-3,0,1,-35.37,9.09,-44.46,-0.12
ALEXANDER.RADULOV,21,20072008,1,R,1,NSH,81,1322.67,1005.56,26,21,11,58,254,19.19,-1,24,19,5.82,2.8,3.02,60.29
ALEXANDER.RADULOV,25,20112012,5,R,1,NSH,9,173.24,149.13,3,3,1,7,32,2.55,0,2,1,6.35,-0.26,6.61,7.8
ALEXANDER.RADULOV,30,20162017,10,R,1,MTL,76,1384.45,1101.38,18,26,10,54,265,17.71,0,31,19,3.22,-0.58,3.8,59.36
ALEXANDER.URBOM,20,20102011,4,D,2,N.J,8,100.59,93.76,1,0,0,1,15,0.27,0,0,2,-4.09,-6.45,2.36,1.67
ALEXANDER.URBOM,21,20112012,5,D,2,N.J,5,67.95,62.6,1,0,0,1,4,0.19,0,2,0,-8.09,-1.43,-6.66,0.22
ALEXANDER.URBOM,22,20122013,6,D,2,N.J,1,14.18,13,0,0,0,0,1,0.02,0,0,0,-9.98,10.45,-20.43,-0.12
ALEXANDER.URBOM,23,20132014,7,D,2,WSH,20,292.07,245.89,1,1,0,2,33,0.7,0,3,0,-10.29,6.77,-17.06,-0.1
ALEXANDER.VASYUNOV,22,20102011,4,L,1,N.J,18,206.09,196.88,1,4,0,5,31,1.45,0,0,1,-5.25,-12.25,7,6.77
ALEXANDRE.BOLDUC,23,20082009,2,C,1,VAN,7,51.32,43.81,0,0,1,1,9,0.53,-3,2,0,-13.09,-7.13,-5.96,0.97
ALEXANDRE.BOLDUC,24,20092010,3,C,1,VAN,15,149.37,114.81,0,0,0,0,19,0.92,7,5,2,-13.36,4.16,-17.52,-0.29
ALEXANDRE.BOLDUC,25,20102011,4,C,1,VAN,24,178.39,158.58,2,2,0,4,27,1.67,-9,4,6,-16.16,10.16,-26.32,3.69
ALEXANDRE.BOLDUC,26,20112012,5,C,1,ARI,2,14.32,14.19,0,0,0,0,2,0.09,1,1,0,13.24,-5.55,18.79,-0.3
ALEXANDRE.BOLDUC,27,20122013,6,C,1,ARI,14,105.74,103.84,0,0,0,0,24,1.02,-7,1,1,-9.13,-0.25,-8.88,0.25
ALEXANDRE.BOLDUC,29,20142015,8,C,1,ARI,3,31.99,31.26,0,0,0,0,3,0.17,1,1,0,-8.55,17.63,-26.18,-0.74
ALEXANDRE.CARRIER,20,20162017,10,D,2,NSH,2,20.78,20.43,0,0,0,0,1,0.07,0,0,0,-15.12,-11.71,-3.41,0.12
ALEXANDRE.GIROUX,27,20082009,2,L,1,WSH,12,126.84,115.38,1,1,0,2,37,3.15,-1,5,0,-3.43,-8.5,5.07,4.58
ALEXANDRE.GIROUX,28,20092010,3,L,1,WSH,9,93.34,77.79,1,0,2,3,26,1.67,0,2,3,0.53,9.72,-9.19,3.95
ALEXANDRE.GIROUX,29,20102011,4,L,1,EDM,8,117.19,87.95,1,0,1,2,24,2.28,-2,1,4,-2.85,-3.17,0.32,2.72
ALEXANDRE.GIROUX,30,20112012,5,L,1,CBJ,9,109.76,85.85,1,0,0,1,26,1.55,1,4,1,10.08,6.1,3.98,1.75
ALEXANDRE.GRENIER,24,20152016,9,R,1,VAN,6,68.78,68,0,0,0,0,13,1.19,0,1,0,0.73,4.81,-4.08,-0.88
ALEXANDRE.GRENIER,25,20162017,10,R,1,VAN,3,19.44,19.04,0,0,0,0,4,0.02,2,0,0,4.94,-31.37,36.31,0.25
ALEXANDRE.PICARD,22,20072008,1,D/L,2,CBJ/PHI/T.B,27,508.66,382.75,3,0,3,6,48,1.63,0,6,8,-3.26,1.25,-4.51,3.38
ALEXANDRE.PICARD,23,20082009,2,D/L,2,CBJ/OTT,62,987.52,751.36,6,3,6,15,159,5.07,0,9,10,1.86,-5.22,7.08,19.94
ALEXANDRE.PICARD,24,20092010,3,D/L,2,CAR/CBJ/OTT,63,1057.29,830.65,4,3,8,15,155,5.72,0,14,4,0.99,0.76,0.23,17.11
ALEXANDRE.PICARD,25,20102011,4,D/L,2,MTL,43,705.89,604.75,3,4,1,8,113,2.65,0,7,6,9.14,-10.43,19.57,21.9
ALEXANDRE.PICARD,26,20112012,5,D/L,2,PIT,17,223.25,204.25,0,2,2,4,19,0.58,0,2,2,-4.02,-11.67,7.65,7.22
ALEXEI.EMELIN,25,20112012,5,D,2,MTL,67,1156.07,991.68,3,3,1,7,143,2.66,0,15,20,2.5,1.66,0.84,8.26
ALEXEI.EMELIN,26,20122013,6,D,2,MTL,38,746.56,610.38,3,4,5,12,100,1.7,0,12,8,0.46,0.34,0.12,15.83
ALEXEI.EMELIN,27,20132014,7,D,2,MTL,59,1132.88,930.08,3,3,11,17,132,2.29,0,23,13,1.54,7.27,-5.73,9.66
ALEXEI.EMELIN,28,20142015,8,D,2,MTL,68,1345.36,1101.68,3,3,8,14,117,1.51,0,23,10,-8.87,1.16,-10.03,7.62
ALEXEI.EMELIN,29,20152016,9,D,2,MTL,72,1473.06,1228.56,0,3,9,12,195,2.78,0,25,9,-1.65,-3.45,1.8,18
ALEXEI.EMELIN,30,20162017,10,D,2,MTL,76,1613.35,1358.97,2,3,5,10,198,3.37,0,29,15,-5.91,0.26,-6.17,18.54
ALEXEI.PONIKAROVSKY,27,20072008,1,L,1,TOR,66,1052.04,804.65,18,9,8,35,264,17.69,-2,18,16,9.06,-2.64,11.7,45.66
ALEXEI.PONIKAROVSKY,28,20082009,2,L,1,TOR,81,1276.35,985.48,23,22,16,61,303,20.14,1,18,13,9.03,-3.53,12.56,64.77
ALEXEI.PONIKAROVSKY,29,20092010,3,L,1,PIT/TOR,77,1263.35,971.21,21,19,10,50,302,21.4,-14,23,14,8.26,-4.29,12.55,63.17
ALEXEI.PONIKAROVSKY,30,20102011,4,L,1,L.A,61,769.32,632.63,5,6,4,15,157,8.04,-3,16,11,-1.11,-3.92,2.81,21.83
ALEXEI.PONIKAROVSKY,31,20112012,5,L,1,CAR/N.J,82,1207.75,1033.64,14,9,10,33,261,18.48,-4,17,13,4.13,-7.71,11.84,41.91
ALEXEI.PONIKAROVSKY,32,20122013,6,L,1,N.J/WPG,42,552.59,492.73,4,2,3,9,97,6.18,-3,7,2,0.66,-4.9,5.56,14.7
ALEXEI.SEMENOV,26,20072008,1,D,2,S.J,22,335.42,256.45,1,1,2,4,46,0.83,0,10,5,-0.57,3.43,-4,4.97
ALEXEI.SEMENOV,27,20082009,2,D,2,S.J,47,612.3,537.88,1,2,5,8,67,1.17,-1,24,10,-4.63,-0.23,-4.4,9.44
ALEXEI.ZHITNIK,35,20072008,1,D,2,ATL,65,1234.54,1007.16,3,1,4,8,170,3.78,0,29,6,6.95,1.61,5.34,-0.65
ALEXEY.MARCHENKO,22,20132014,7,D,2,DET,1,13.36,11.82,0,0,0,0,0,0,0,1,0,3.6,-43.14,46.74,0.35
ALEXEY.MARCHENKO,23,20142015,8,D,2,DET,13,200.65,182.26,1,0,1,2,18,0.26,0,1,0,3.26,-12.25,15.51,4.91
ALEXEY.MARCHENKO,24,20152016,9,D,2,DET,66,1109.83,935.15,2,5,4,11,105,2.09,0,5,7,-1.25,0.8,-2.05,17.71
ALEXEY.MARCHENKO,25,20162017,10,D,2,DET/TOR,41,693.8,595.92,1,1,6,8,79,1.87,0,6,3,2.02,1.14,0.88,8.78
ALLAN.ROURKE,27,20072008,1,D,2,EDM,13,141.95,134.69,0,0,0,0,12,0.19,0,1,2,-5.51,3.37,-8.88,-1.43
ANDERS.ERIKSSON,33,20072008,1,D,2,CGY,61,1258.97,899.64,1,5,12,18,123,3.25,0,18,9,8.56,5.27,3.29,21.45
ANDERS.ERIKSSON,35,20092010,3,D,2,ARI/NYR,20,304.69,254.68,0,1,4,5,24,0.44,0,1,2,-4.24,2.55,-6.79,3.91
ANDERS.LEE,22,20122013,6,C,1,NYI,2,16.39,16.29,1,1,0,2,3,0.16,-2,0,0,-20.2,-8.81,-11.39,1.22
ANDERS.LEE,23,20132014,7,C,1,NYI,22,342.14,274.72,9,2,3,14,90,8.24,-4,8,3,3.13,-6.84,9.97,17
ANDERS.LEE,24,20142015,8,C,1,NYI,76,1089.49,899.98,25,9,7,41,278,26.95,1,14,8,7.41,2.5,4.91,54.69
ANDERS.LEE,25,20152016,9,C,1,NYI,80,1159.17,926.59,15,13,8,36,267,22.92,-4,21,2,4.92,-0.67,5.59,40.23
ANDERS.LEE,26,20162017,10,C,1,NYI,81,1260.27,1032.81,34,11,7,52,254,23.37,-4,24,13,9.89,-5.42,15.31,59.69
ANDRE.BENOIT,27,20102011,4,D,2,OTT,8,134.36,112.59,0,1,0,1,27,0.48,0,3,1,-4.81,-3.85,-0.96,0.67
ANDRE.BENOIT,29,20122013,6,D,2,OTT,33,538.97,442.09,3,2,5,10,116,3.07,0,4,1,6.24,-1.51,7.75,18.49
ANDRE.BENOIT,30,20132014,7,D,2,COL,79,1592.25,1184.48,7,11,10,28,228,6.18,0,13,7,0.47,0.38,0.09,26.11
ANDRE.BENOIT,31,20142015,8,D,2,BUF,59,1066.21,868.31,1,3,5,9,105,2.16,0,11,4,1.78,3.63,-1.85,-13.07
ANDRE.BENOIT,32,20152016,9,D,2,STL,2,27.15,25.72,0,0,0,0,1,0.03,0,0,0,-5.45,4.26,-9.71,-0.18
ANDRE.BURAKOVSKY,19,20142015,8,L,1,WSH,53,683.65,592.77,9,6,7,22,133,6.75,-19,5,7,10.88,0.56,10.32,28.57
ANDRE.BURAKOVSKY,20,20152016,9,L,1,WSH,79,1026.61,926.53,17,8,13,38,221,13.18,-3,8,9,1.88,1.69,0.19,40.34
ANDRE.BURAKOVSKY,21,20162017,10,L,1,WSH,64,847.95,720.56,12,9,14,35,210,10.73,-3,8,5,11.95,-0.06,12.01,44.47
ANDRE.DEVEAUX,24,20082009,2,C,1,TOR,21,152.23,147.24,0,1,0,1,23,1.23,-3,17,12,-16.36,-3.4,-12.96,-0.98
ANDRE.DEVEAUX,25,20092010,3,C,1,TOR,1,6.14,6.09,0,0,0,0,1,0.04,1,0,0,-10.1,38.59,-48.69,-0.26
ANDRE.DEVEAUX,27,20112012,5,C,1,NYR,9,48.36,46.43,0,0,1,1,4,0.24,1,4,0,-1.81,-21.18,19.37,0.83
ANDRE.PETERSSON,21,20112012,5,R,1,OTT,1,5.04,5.04,0,0,0,0,0,0,0,0,0,-38.72,-49.33,10.61,0.04
ANDRE.ROY,32,20072008,1,R,1,T.B,63,343.77,331.53,4,3,0,7,66,3.47,0,20,8,-8.35,-5.76,-2.59,5.25
ANDRE.ROY,33,20082009,2,R,1,CGY,43,235.91,232.18,3,0,0,3,43,1.91,1,22,9,-9.98,-5.58,-4.4,3.48
ANDREAS.ATHANASIOU,21,20152016,9,C,1,DET,37,333.65,299.86,9,2,3,14,76,5.34,-23,2,12,-2.48,6.57,-9.05,15.52
ANDREAS.ATHANASIOU,22,20162017,10,C,1,DET,63,847.11,685.97,17,4,6,27,214,11.78,-8,10,12,-2.26,1.43,-3.69,24.57
ANDREAS.ENGLUND,21,20162017,10,D,2,OTT,5,53.18,50.52,0,0,0,0,7,0.36,0,1,0,-4.9,-1.4,-3.5,-0.95
ANDREAS.ENGQVIST,23,20102011,4,C,1,MTL,3,26.29,22.11,0,0,0,0,4,0.03,-5,0,0,-21.88,-4.39,-17.49,0.06
ANDREAS.ENGQVIST,24,20112012,5,C,1,MTL,12,79.15,65.17,0,0,0,0,11,0.42,-12,2,0,-2.13,-2.84,0.71,-0.45
ANDREAS.KARLSSON,32,20072008,1,C,1,T.B,58,559.51,413.93,2,1,1,4,59,2.5,31,5,2,-8.04,-6.52,-1.52,5.05
ANDREAS.LILJA,32,20072008,1,D,2,DET,79,1436.14,1138.25,2,6,4,12,131,2.54,-1,42,10,-5.48,-1.29,-4.19,29.8
ANDREAS.LILJA,33,20082009,2,D,2,DET,59,1001.55,776.98,2,6,5,13,115,1.71,-1,19,8,-0.93,-1.26,0.33,29.31
ANDREAS.LILJA,34,20092010,3,D,2,DET,20,282.58,241.32,1,1,0,2,30,0.73,0,2,1,-15.27,1.03,-16.3,3.47
ANDREAS.LILJA,35,20102011,4,D,2,ANA,52,903.47,702.58,1,1,5,7,59,1.33,0,14,3,-7.73,2.38,-10.11,-2.51
ANDREAS.LILJA,36,20112012,5,D,2,PHI,46,631.85,564.79,0,3,3,6,55,0.95,0,17,5,-6.19,5.1,-11.29,6.29
ANDREAS.LILJA,37,20122013,6,D,2,PHI,4,67.13,59.43,0,0,0,0,7,0.13,0,0,0,0.63,3.95,-3.32,-0.28
ANDREAS.MARTINSEN,25,20152016,9,L,1,COL,55,609.95,583.71,4,4,3,11,86,4.86,-2,16,8,-8.1,-5.33,-2.77,4.46
ANDREAS.MARTINSEN,26,20162017,10,L,1,COL/MTL,64,636.7,559.13,3,3,1,7,130,5.89,2,12,3,-9.03,5.36,-14.39,-0.15
ANDREAS.NODL,21,20082009,2,R,1,PHI,38,423.07,380.4,1,3,0,4,61,2.41,0,1,5,-5.22,-3.49,-1.73,2.96
ANDREAS.NODL,22,20092010,3,R,1,PHI,10,89.23,74.82,0,0,1,1,11,0.37,0,0,2,-2.47,-10.27,7.8,1.43
ANDREAS.NODL,23,20102011,4,R,1,PHI,67,888.07,802.08,11,7,4,22,140,11.95,3,8,12,-1.54,-2.54,1,27.09
ANDREAS.NODL,24,20112012,5,R,1,CAR/PHI,60,701.71,646.8,3,4,1,8,126,7.39,-2,5,3,-5.44,-1.8,-3.64,7.89
ANDREAS.NODL,26,20122013,6,R,1,CAR,8,68.25,65.92,0,0,1,1,11,0.44,-1,1,0,-14.5,-2.32,-12.18,0.67
ANDREAS.THURESSON,22,20092010,3,R,1,NSH,22,219.61,204.46,1,0,2,3,48,2.01,-4,2,3,-2.71,-4.03,1.32,5.02
ANDREAS.THURESSON,23,20102011,4,R,1,NSH,3,30.42,30.27,0,0,0,0,6,0.18,-2,1,0,13.36,-2.52,15.88,0.04
ANDREI.KOSTITSYN,22,20072008,1,L,1,MTL,78,1218.09,923.8,26,17,10,53,251,17.7,2,13,23,3.47,-3.86,7.33,52.37
ANDREI.KOSTITSYN,23,20082009,2,L,1,MTL,74,1147.21,851.61,23,12,6,41,299,19.33,0,17,24,5.68,-1.51,7.19,44.04
ANDREI.KOSTITSYN,24,20092010,3,L,1,MTL,59,940.9,771.5,15,13,5,33,242,13.79,-4,16,12,0.36,-2.39,2.75,31.92
ANDREI.KOSTITSYN,25,20102011,4,L,1,MTL,81,1284.15,1042.77,20,17,8,45,343,19.22,-2,19,7,0.5,4.91,-4.41,46.72
ANDREI.KOSTITSYN,26,20112012,5,L,1,MTL/NSH,72,1087.19,929.72,16,10,10,36,220,12.58,-11,14,12,1.7,2.32,-0.62,31.75
ANDREI.LOKTIONOV,19,20092010,3,C,1,L.A,1,11.86,11.36,0,0,0,0,2,0.02,-6,0,0,-23.55,-7.03,-16.52,0.18
ANDREI.LOKTIONOV,20,20102011,4,C,1,L.A,19,280.29,223.2,4,3,0,7,50,2.74,-9,1,1,-9.78,-3.66,-6.12,8.63
ANDREI.LOKTIONOV,21,20112012,5,C,1,L.A,39,488.4,440.15,3,4,0,7,109,3.94,-21,2,5,-3.16,1.65,-4.81,12.62
ANDREI.LOKTIONOV,22,20122013,6,C,1,N.J,28,399.63,327.94,8,3,1,12,68,4.29,-46,3,2,5.99,0.81,5.18,16.46
ANDREI.LOKTIONOV,23,20132014,7,C,1,CAR/N.J,68,881.89,753.62,7,12,3,22,149,8.79,-61,7,8,3.08,-4.45,7.53,28.78
ANDREI.MARKOV,29,20072008,1,D,2,MTL,82,2027.91,1245.74,16,21,21,58,330,9.22,0,24,21,2.28,4.14,-1.86,46.36
ANDREI.MARKOV,30,20082009,2,D,2,MTL,78,1901.95,1156.75,12,29,23,64,359,9.9,0,18,13,2.06,1.56,0.5,54.93
ANDREI.MARKOV,31,20092010,3,D,2,MTL,45,1061.58,744.8,6,15,13,34,180,6.16,0,16,9,6.66,1.86,4.8,31.03
ANDREI.MARKOV,32,20102011,4,D,2,MTL,7,160.41,112.92,1,1,1,3,36,1.07,0,2,1,-0.76,-2.46,1.7,4.91
ANDREI.MARKOV,33,20112012,5,D,2,MTL,13,233.76,161.54,0,2,1,3,38,0.87,0,2,1,7.58,-8.29,15.87,2.66
ANDREI.MARKOV,34,20122013,6,D,2,MTL,48,1150.06,751.93,10,12,8,30,165,5.2,0,7,6,-0.2,1.36,-1.56,32.8
ANDREI.MARKOV,35,20132014,7,D,2,MTL,81,2028.27,1357.2,7,21,15,43,285,7.69,0,12,14,7.18,-2.3,9.48,47.8
ANDREI.MARKOV,36,20142015,8,D,2,MTL,81,2002.09,1406.01,10,24,16,50,317,8.52,0,14,7,7.45,-0.61,8.06,55.75
ANDREI.MARKOV,37,20152016,9,D,2,MTL,82,1942.13,1367.41,5,23,16,44,282,6.46,0,14,9,1.37,4.11,-2.74,45.83
ANDREI.MARKOV,38,20162017,10,D,2,MTL,62,1348.54,1021.66,6,21,9,36,217,3.98,0,8,9,4.27,-0.49,4.76,45.45
ANDREI.ZYUZIN,30,20072008,1,D,2,CHI,32,477.36,340.38,2,1,2,5,66,2.36,0,19,3,-2.96,10.79,-13.75,1.09
ANDREJ.MESZAROS,22,20072008,1,D,2,OTT,82,1717.66,1212.24,9,16,11,36,345,7.88,-1,24,9,3.61,0.81,2.8,44.48
ANDREJ.MESZAROS,23,20082009,2,D,2,T.B,52,1251.45,837.43,2,5,9,16,180,4.12,-1,18,11,0.73,5.1,-4.37,16.24
ANDREJ.MESZAROS,24,20092010,3,D,2,T.B,81,1630.24,1181.69,6,8,3,17,273,6.26,0,25,5,1.44,-1.1,2.54,18.75
ANDREJ.MESZAROS,25,20102011,4,D,2,PHI,81,1707.64,1255.29,8,14,10,32,306,7.47,0,20,3,3.36,0.21,3.15,43.65
ANDREJ.MESZAROS,26,20112012,5,D,2,PHI,62,1268.34,949.8,7,11,7,25,232,5.78,0,19,10,4.05,5.54,-1.49,31.99
ANDREJ.MESZAROS,27,20122013,6,D,2,PHI,11,202.32,153.59,0,2,0,2,42,0.74,0,1,2,-11.65,17.5,-29.15,-0.6
ANDREJ.MESZAROS,28,20132014,7,D,2,BOS/PHI,52,922.79,764.61,7,7,8,22,176,3.7,0,14,7,0.25,4.21,-3.96,22.82
ANDREJ.MESZAROS,29,20142015,8,D,2,BUF,60,1070.45,881.9,7,3,4,14,132,3.45,0,18,2,3.59,4.35,-0.76,-6.23
ANDREJ.NESTRASIL,23,20142015,8,C,1,CAR/DET,54,720.43,627.34,7,9,4,20,141,10.33,16,5,5,4.13,-1,5.13,26.89
ANDREJ.NESTRASIL,24,20152016,9,C,1,CAR,55,789.03,698.85,9,9,5,23,189,10.97,-9,4,4,3.06,-7.04,10.1,31.6
ANDREJ.NESTRASIL,25,20162017,10,C,1,CAR,19,207.17,191.81,1,3,1,5,38,2.41,-4,2,0,-1.49,0.03,-1.52,5.74
ANDREJ.SEKERA,21,20072008,1,D,2,BUF,37,710.7,556.18,1,4,2,7,71,1.12,0,7,3,-5.54,-5.18,-0.36,8.46
ANDREJ.SEKERA,22,20082009,2,D,2,BUF,69,1424.33,1052.63,3,11,5,19,191,3.32,-1,10,7,4.2,-4.89,9.09,27.32
ANDREJ.SEKERA,23,20092010,3,D,2,BUF,49,853.66,702.24,4,3,4,11,113,2.57,-1,3,8,1.52,0.89,0.63,13.33
ANDREJ.SEKERA,24,20102011,4,D,2,BUF,76,1599.17,1204.44,3,10,16,29,225,4.76,0,11,12,1.17,-4.55,5.72,35.96
ANDREJ.SEKERA,25,20112012,5,D,2,BUF,69,1348.75,1081.03,3,4,6,13,182,4.66,-1,9,9,1,-6.13,7.13,22.3
ANDREJ.SEKERA,26,20122013,6,D,2,BUF,37,779.72,611.33,2,4,6,12,83,1.99,0,2,2,-0.06,6.49,-6.55,5.42
ANDREJ.SEKERA,27,20132014,7,D,2,CAR,74,1743.56,1263.74,11,16,17,44,299,7.74,0,10,8,4.95,0.86,4.09,48.57
ANDREJ.SEKERA,28,20142015,8,D,2,CAR/L.A,73,1601.21,1249.43,3,7,13,23,266,4.6,0,7,6,7.73,-0.39,8.12,38.06
ANDREJ.SEKERA,29,20152016,9,D,2,EDM,81,1760.32,1353.24,6,13,11,30,372,7.66,0,6,6,0.87,1.14,-0.27,31.29
